ACCIDENT_TIME,DAY_OF_WEEK,LGA_NAME,Time,Region
13:45:00,Sunday,SURF COAST,13,Country
19:22:00,Sunday,WHITTLESEA,19,Metro
19:00:00,Friday,STONNINGTON,19,Metro
21:45:00,Sunday,GREATER BENDIGO,21,Country
9:20:00,Monday,BRIMBANK,9,Metro
10:30:00,Monday,GREATER GEELONG,10,Country
10:00:00,Wednesday,MAROONDAH,10,Metro
10:35:00,Monday,KNOX,10,Metro
10:25:00,Monday,WHITEHORSE,10,Metro
11:30:00,Monday,HOBSONS BAY,11,Metro
8:30:00,Sunday,WYNDHAM,8,Metro
17:45:00,Wednesday,BRIMBANK,17,Metro
14:31:00,Friday,BALLARAT,14,Country
9:10:00,Friday,MILDURA,9,Country
15:15:00,Friday,PORT PHILLIP,15,Metro
11:07:00,Friday,HOBSONS BAY,11,Metro
17:45:00,Thursday,MOONEE VALLEY,17,Metro
16:15:00,Friday,BALLARAT,16,Country
16:20:00,Friday,WYNDHAM,16,Metro
6:40:00,Thursday,MONASH,6,Metro
16:45:00,Friday,PORT PHILLIP,16,Metro
17:46:00,Friday,BRIMBANK,17,Metro
17:15:00,Friday,WANGARATTA,17,Country
18:40:00,Friday,BANYULE,18,Metro
16:15:00,Wednesday,BRIMBANK,16,Metro
17:30:00,Friday,BANYULE,17,Metro
19:24:00,Friday,YARRA,19,Metro
15:23:00,Thursday,STONNINGTON,15,Metro
19:30:00,Thursday,BRIMBANK,19,Metro
16:00:00,Thursday,BRIMBANK,16,Metro
20:00:00,Friday,BANYULE,20,Metro
18:20:00,Friday,BOROONDARA,18,Metro
17:45:00,Friday,BALLARAT,17,Country
19:15:00,Friday,HUME,19,Metro
16:20:00,Friday,GREATER GEELONG,16,Country
19:30:00,Friday,BRIMBANK,19,Metro
19:20:00,Friday,DAREBIN,19,Metro
20:15:00,Friday,INDIGO,20,Country
19:30:00,Friday,BULOKE,19,Country
23:15:00,Friday,BALLARAT,23,Country
7:40:00,Thursday,WHITTLESEA,7,Metro
12:25:00,Thursday,DAREBIN,12,Metro
6:18:00,Saturday,MELBOURNE,6,Metro
8:27:00,Friday,SURF COAST,8,Country
11:21:00,Saturday,WHITEHORSE,11,Metro
10:35:00,Saturday,BAYSIDE,10,Metro
11:15:00,Saturday,MAROONDAH,11,Metro
18:15:00,Friday,HUME,18,Metro
12:20:00,Saturday,MOORABOOL,12,Country
12:22:00,Saturday,MORELAND,12,Metro
12:00:00,Saturday,GREATER GEELONG,12,Country
11:55:00,Saturday,LATROBE,11,Country
13:30:00,Saturday,MITCHELL,13,Country
13:55:00,Saturday,DAREBIN,13,Metro
16:05:00,Friday,BALLARAT,16,Country
12:00:00,Saturday,GREATER DANDENONG,12,Metro
15:35:00,Saturday,MELBOURNE,15,Metro
15:45:00,Saturday,HUME,15,Metro
14:56:00,Saturday,STONNINGTON,14,Metro
18:45:00,Friday,BOROONDARA,18,Metro
15:00:00,Saturday,MORNINGTON PENINSULA,15,Metro
15:10:00,Saturday,CASEY,15,Metro
16:40:00,Saturday,WHITTLESEA,16,Metro
17:15:00,Saturday,WHITEHORSE,17,Metro
13:00:00,Saturday,EAST GIPPSLAND,13,Country
18:20:00,Saturday,GREATER BENDIGO,18,Country
18:40:00,Saturday,MOIRA,18,Country
18:09:00,Saturday,YARRA RANGES,18,Metro
1:00:00,Saturday,GREATER GEELONG,1,Country
21:05:00,Saturday,GREATER DANDENONG,21,Metro
19:48:00,Saturday,HOBSONS BAY,19,Metro
1:30:00,Sunday,LATROBE,1,Country
3:10:00,Sunday,BOROONDARA,3,Metro
5:10:00,Sunday,GREATER DANDENONG,5,Metro
18:10:00,Saturday,PORT PHILLIP,18,Metro
8:55:00,Sunday,BOROONDARA,8,Metro
11:43:00,Sunday,GREATER GEELONG,11,Country
21:13:00,Friday,LATROBE,21,Country
11:50:00,Saturday,GREATER SHEPPARTON,11,Country
9:45:00,Sunday,WHITEHORSE,9,Metro
19:45:00,Saturday,MELTON,19,Metro
9:00:00,Sunday,GREATER BENDIGO,9,Country
13:39:00,Sunday,MAROONDAH,13,Metro
18:05:00,Saturday,HUME,18,Metro
18:30:00,Saturday,FRANKSTON,18,Metro
3:20:00,Sunday,BAW BAW,3,Country
13:55:00,Sunday,GREATER DANDENONG,13,Metro
12:25:00,Sunday,BRIMBANK,12,Metro
8:00:00,Tuesday,YARRA RANGES,8,Metro
10:00:00,Monday,MELBOURNE,10,Metro
9:55:00,Tuesday,KINGSTON,9,Metro
8:55:00,Tuesday,GLEN EIRA,8,Metro
10:37:00,Tuesday,GANNAWARRA,10,Country
10:45:00,Saturday,BAW BAW,10,Country
19:30:00,Friday,YARRA,19,Metro
17:55:00,Friday,WYNDHAM,17,Metro
9:40:00,Tuesday,ARARAT,9,Country
14:10:00,Tuesday,WANGARATTA,14,Country
15:15:00,Tuesday,STONNINGTON,15,Metro
17:15:00,Wednesday,BOROONDARA,17,Metro
16:20:00,Tuesday,WYNDHAM,16,Metro
7:45:00,Thursday,GLEN EIRA,7,Metro
9:25:00,Thursday,BOROONDARA,9,Metro
8:43:00,Thursday,YARRA,8,Metro
8:39:00,Thursday,HUME,8,Metro
9:19:00,Thursday,HUME,9,Metro
8:00:00,Thursday,BANYULE,8,Metro
9:50:00,Thursday,MACEDON RANGES,9,Country
11:58:00,Thursday,KNOX,11,Metro
14:30:00,Wednesday,GLEN EIRA,14,Metro
17:15:00,Wednesday,GREATER DANDENONG,17,Metro
13:35:00,Thursday,MANNINGHAM,13,Metro
15:00:00,Thursday,MOONEE VALLEY,15,Metro
6:15:00,Wednesday,MONASH,6,Metro
16:15:00,Tuesday,HUME,16,Metro
15:51:00,Tuesday,MOONEE VALLEY,15,Metro
14:50:00,Tuesday,BAYSIDE,14,Metro
16:00:00,Tuesday,MONASH,16,Metro
16:20:00,Tuesday,GOLDEN PLAINS,16,Country
17:13:00,Tuesday,MILDURA,17,Country
17:00:00,Tuesday,STONNINGTON,17,Metro
20:00:00,Tuesday,WHITEHORSE,20,Metro
18:15:00,Tuesday,GREATER BENDIGO,18,Country
22:40:00,Tuesday,GREATER GEELONG,22,Country
12:55:00,Tuesday,STONNINGTON,12,Metro
0:24:00,Wednesday,MORNINGTON PENINSULA,0,Metro
18:38:00,Sunday,BASS COAST,18,Country
4:00:00,Wednesday,GREATER GEELONG,4,Country
5:30:00,Wednesday,CASEY,5,Metro
8:30:00,Wednesday,MELBOURNE,8,Metro
11:00:00,Sunday,DAREBIN,11,Metro
19:05:00,Tuesday,MONASH,19,Metro
7:50:00,Wednesday,BRIMBANK,7,Metro
6:50:00,Tuesday,BRIMBANK,6,Metro
10:30:00,Tuesday,MONASH,10,Metro
8:00:00,Wednesday,MORELAND,8,Metro
5:40:00,Wednesday,FRANKSTON,5,Metro
12:51:00,Wednesday,BOROONDARA,12,Metro
12:00:00,Wednesday,BALLARAT,12,Country
10:30:00,Wednesday,GREATER DANDENONG,10,Metro
11:40:00,Wednesday,MOIRA,11,Country
19:15:00,Monday,HUME,19,Metro
13:30:00,Wednesday,INDIGO,13,Country
15:10:00,Wednesday,MOONEE VALLEY,15,Metro
15:40:00,Wednesday,MARIBYRNONG,15,Metro
16:58:00,Wednesday,WYNDHAM,16,Metro
15:50:00,Wednesday,HOBSONS BAY,15,Metro
17:45:00,Wednesday,BOROONDARA,17,Metro
16:46:00,Wednesday,CASEY,16,Metro
16:00:00,Sunday,MELBOURNE,16,Metro
16:40:00,Wednesday,GREATER SHEPPARTON,16,Country
17:38:00,Wednesday,CAMPASPE,17,Country
18:00:00,Tuesday,MONASH,18,Metro
8:15:00,Wednesday,MOONEE VALLEY,8,Metro
13:50:00,Wednesday,GREATER BENDIGO,13,Country
18:10:00,Wednesday,GREATER DANDENONG,18,Metro
22:00:00,Tuesday,WHITTLESEA,22,Metro
19:30:00,Wednesday,WHITTLESEA,19,Metro
20:10:00,Friday,WHITEHORSE,20,Metro
2:11:00,Thursday,MELBOURNE,2,Metro
1:00:00,Thursday,LODDON,1,Country
5:13:00,Thursday,HUME,5,Metro
11:05:00,Monday,MORNINGTON PENINSULA,11,Metro
7:30:00,Thursday,HUME,7,Metro
7:00:00,Thursday,SOUTH GIPPSLAND,7,Country
7:00:00,Thursday,MITCHELL,7,Country
10:50:00,Monday,MORNINGTON PENINSULA,10,Metro
10:45:00,Saturday,GLEN EIRA,10,Metro
3:20:00,Sunday,BAW BAW,3,Country
15:00:00,Monday,MORNINGTON PENINSULA,15,Metro
14:29:00,Monday,STONNINGTON,14,Metro
12:00:00,Monday,BOROONDARA,12,Metro
11:05:00,Monday,HUME,11,Metro
15:30:00,Monday,MELBOURNE,15,Metro
13:00:00,Monday,MILDURA,13,Country
21:00:00,Friday,MANNINGHAM,21,Metro
13:45:00,Wednesday,MANNINGHAM,13,Metro
16:30:00,Monday,HUME,16,Metro
18:30:00,Monday,MARIBYRNONG,18,Metro
19:29:00,Monday,GREATER GEELONG,19,Country
21:20:00,Monday,MORELAND,21,Metro
17:10:00,Monday,DAREBIN,17,Metro
21:40:00,Monday,WYNDHAM,21,Metro
19:25:00,Monday,WHITTLESEA,19,Metro
0:10:00,Monday,MONASH,0,Metro
22:30:00,Monday,YARRA,22,Metro
6:05:00,Monday,BRIMBANK,6,Metro
23:20:00,Monday,FRANKSTON,23,Metro
2:10:00,Tuesday,MOONEE VALLEY,2,Metro
20:46:00,Sunday,GLEN EIRA,20,Metro
7:10:00,Tuesday,WHITEHORSE,7,Metro
17:35:00,Monday,BAW BAW,17,Country
15:21:00,Saturday,GREATER BENDIGO,15,Country
10:30:00,Wednesday,GREATER SHEPPARTON,10,Country
19:05:00,Saturday,BOROONDARA,19,Metro
18:00:00,Friday,MAROONDAH,18,Metro
19:35:00,Saturday,GREATER DANDENONG,19,Metro
19:06:00,Saturday,WHITTLESEA,19,Metro
20:00:00,Thursday,MELBOURNE,20,Metro
15:30:00,Saturday,BANYULE,15,Metro
20:28:00,Saturday,MILDURA,20,Country
22:50:00,Saturday,YARRA RANGES,22,Metro
23:00:00,Saturday,MORNINGTON PENINSULA,23,Metro
4:54:00,Sunday,YARRA,4,Metro
4:05:00,Sunday,MORNINGTON PENINSULA,4,Metro
10:01:00,Thursday,EAST GIPPSLAND,10,Country
14:33:00,Thursday,KNOX,14,Metro
16:00:00,Sunday,SURF COAST,16,Country
17:00:00,Thursday,CAMPASPE,17,Country
18:00:00,Thursday,DAREBIN,18,Metro
16:54:00,Thursday,BRIMBANK,16,Metro
16:20:00,Sunday,GREATER GEELONG,16,Country
8:18:00,Monday,MELTON,8,Metro
18:30:00,Thursday,MITCHELL,18,Country
18:00:00,Thursday,YARRA,18,Metro
13:00:00,Sunday,MOORABOOL,13,Country
16:50:00,Thursday,INDIGO,16,Country
18:30:00,Thursday,GREATER DANDENONG,18,Metro
18:12:00,Thursday,MANNINGHAM,18,Metro
18:48:00,Thursday,GREATER SHEPPARTON,18,Country
18:10:00,Thursday,KINGSTON,18,Metro
21:55:00,Thursday,PORT PHILLIP,21,Metro
20:20:00,Thursday,HUME,20,Metro
19:00:00,Thursday,SOUTH GIPPSLAND,19,Country
0:30:00,Friday,WHITTLESEA,0,Metro
15:10:00,Saturday,CAMPASPE,15,Country
8:30:00,Friday,WODONGA,8,Country
7:45:00,Friday,KNOX,7,Metro
9:15:00,Friday,YARRA RANGES,9,Metro
7:05:00,Friday,MORNINGTON PENINSULA,7,Metro
9:38:00,Friday,MAROONDAH,9,Metro
9:00:00,Friday,BRIMBANK,9,Metro
10:40:00,Friday,MOONEE VALLEY,10,Metro
16:50:00,Thursday,CAMPASPE,16,Country
21:15:00,Thursday,COLAC OTWAY,21,Country
13:00:00,Friday,DAREBIN,13,Metro
12:05:00,Friday,MARIBYRNONG,12,Metro
12:50:00,Friday,MORELAND,12,Metro
12:46:00,Friday,EAST GIPPSLAND,12,Country
12:30:00,Friday,FRANKSTON,12,Metro
0:01:00,Friday,SOUTH GIPPSLAND,0,Country
11:55:00,Friday,GREATER SHEPPARTON,11,Country
16:00:00,Monday,HOBSONS BAY,16,Metro
14:05:00,Friday,BOROONDARA,14,Metro
13:30:00,Friday,STONNINGTON,13,Metro
15:15:00,Friday,STONNINGTON,15,Metro
14:50:00,Friday,BAYSIDE,14,Metro
15:30:00,Friday,MELBOURNE,15,Metro
16:30:00,Friday,WHITTLESEA,16,Metro
13:07:00,Tuesday,CORANGAMITE,13,Country
15:40:00,Friday,COLAC OTWAY,15,Country
16:10:00,Friday,MORELAND,16,Metro
17:45:00,Friday,BANYULE,17,Metro
15:55:00,Friday,HOBSONS BAY,15,Metro
17:00:00,Friday,CASEY,17,Metro
14:30:00,Friday,MORNINGTON PENINSULA,14,Metro
22:00:00,Thursday,BOROONDARA,22,Metro
19:00:00,Friday,KNOX,19,Metro
16:30:00,Friday,YARRA RANGES,16,Metro
16:40:00,Friday,PORT PHILLIP,16,Metro
18:50:00,Friday,WYNDHAM,18,Metro
19:43:00,Friday,KINGSTON,19,Metro
17:10:00,Thursday,YARRA,17,Metro
17:45:00,Wednesday,MONASH,17,Metro
22:30:00,Friday,MORNINGTON PENINSULA,22,Metro
20:55:00,Friday,CARDINIA,20,Metro
1:50:00,Saturday,HUME,1,Metro
8:10:00,Saturday,BOROONDARA,8,Metro
13:30:00,Thursday,MORNINGTON PENINSULA,13,Metro
9:50:00,Saturday,DAREBIN,9,Metro
8:58:00,Saturday,BOROONDARA,8,Metro
16:30:00,Friday,LATROBE,16,Country
9:50:00,Saturday,YARRA,9,Metro
11:35:00,Saturday,CASEY,11,Metro
10:55:00,Saturday,PORT PHILLIP,10,Metro
11:00:00,Saturday,FRANKSTON,11,Metro
16:10:00,Friday,YARRA RANGES,16,Metro
11:30:00,Saturday,MONASH,11,Metro
9:00:00,Saturday,MANSFIELD,9,Country
13:09:00,Saturday,GREATER GEELONG,13,Country
11:25:00,Saturday,WHITTLESEA,11,Metro
14:18:00,Saturday,GREATER SHEPPARTON,14,Country
15:26:00,Saturday,KNOX,15,Metro
11:30:00,Monday,MORELAND,11,Metro
12:40:00,Monday,WHITEHORSE,12,Metro
13:10:00,Monday,LATROBE,13,Country
9:44:00,Monday,CASEY,9,Metro
7:25:00,Monday,HEPBURN,7,Country
15:45:00,Monday,BASS COAST,15,Country
16:05:00,Monday,HOBSONS BAY,16,Metro
17:10:00,Monday,BRIMBANK,17,Metro
17:00:00,Monday,HUME,17,Metro
15:59:00,Monday,HUME,15,Metro
18:15:00,Monday,MELBOURNE,18,Metro
14:11:00,Monday,BANYULE,14,Metro
15:15:00,Sunday,GREATER SHEPPARTON,15,Country
10:30:00,Wednesday,MONASH,10,Metro
4:45:00,Tuesday,INDIGO,4,Country
8:50:00,Wednesday,GREATER GEELONG,8,Country
12:15:00,Wednesday,PORT PHILLIP,12,Metro
13:15:00,Wednesday,WARRNAMBOOL,13,Country
13:40:00,Wednesday,BRIMBANK,13,Metro
14:00:00,Sunday,MILDURA,14,Country
11:30:00,Tuesday,WHITEHORSE,11,Metro
6:50:00,Wednesday,BAW BAW,6,Country
14:30:00,Wednesday,GREATER DANDENONG,14,Metro
15:40:00,Wednesday,GREATER DANDENONG,15,Metro
15:00:00,Wednesday,CARDINIA,15,Metro
17:45:00,Wednesday,MARIBYRNONG,17,Metro
20:00:00,Monday,YARRA,20,Metro
15:00:00,Monday,HORSHAM,15,Country
23:50:00,Monday,GLEN EIRA,23,Metro
23:45:00,Monday,BANYULE,23,Metro
2:50:00,Tuesday,MORELAND,2,Metro
6:45:00,Tuesday,DAREBIN,6,Metro
12:20:00,Monday,MELBOURNE,12,Metro
13:49:00,Monday,KNOX,13,Metro
8:15:00,Tuesday,PORT PHILLIP,8,Metro
6:50:00,Tuesday,YARRA,6,Metro
9:15:00,Tuesday,BAW BAW,9,Country
8:00:00,Tuesday,BAYSIDE,8,Metro
17:15:00,Monday,MONASH,17,Metro
10:05:00,Tuesday,MAROONDAH,10,Metro
12:00:00,Tuesday,MORELAND,12,Metro
11:25:00,Tuesday,MONASH,11,Metro
12:15:00,Monday,HUME,12,Metro
21:30:00,Monday,LATROBE,21,Country
8:30:00,Tuesday,WHITEHORSE,8,Metro
8:15:00,Tuesday,BAYSIDE,8,Metro
11:50:00,Tuesday,GANNAWARRA,11,Country
9:30:00,Sunday,WHITTLESEA,9,Metro
22:25:00,Thursday,WELLINGTON,22,Country
17:40:00,Saturday,STONNINGTON,17,Metro
13:15:00,Tuesday,GLEN EIRA,13,Metro
11:00:00,Saturday,PORT PHILLIP,11,Metro
21:00:00,Monday,MOONEE VALLEY,21,Metro
20:25:00,Monday,GREATER GEELONG,20,Country
12:15:00,Tuesday,BAW BAW,12,Country
14:02:00,Tuesday,GREATER DANDENONG,14,Metro
15:10:00,Tuesday,DAREBIN,15,Metro
14:45:00,Tuesday,BULOKE,14,Country
11:54:00,Tuesday,MONASH,11,Metro
15:45:00,Tuesday,CASEY,15,Metro
15:55:00,Tuesday,CASEY,15,Metro
15:04:00,Tuesday,MORELAND,15,Metro
7:40:00,Tuesday,BANYULE,7,Metro
16:00:00,Monday,GREATER GEELONG,16,Country
19:16:00,Tuesday,GREATER BENDIGO,19,Country
19:34:00,Tuesday,CARDINIA,19,Metro
6:16:00,Thursday,FRANKSTON,6,Metro
6:55:00,Wednesday,PORT PHILLIP,6,Metro
8:28:00,Wednesday,GLENELG,8,Country
8:10:00,Wednesday,MORELAND,8,Metro
11:40:00,Sunday,HUME,11,Metro
8:56:00,Wednesday,MONASH,8,Metro
18:21:00,Monday,MOONEE VALLEY,18,Metro
9:10:00,Wednesday,YARRA,9,Metro
17:30:00,Tuesday,GREATER GEELONG,17,Country
8:00:00,Wednesday,WHITTLESEA,8,Metro
11:05:00,Wednesday,YARRA RANGES,11,Metro
10:20:00,Wednesday,MORNINGTON PENINSULA,10,Metro
8:03:00,Sunday,MARIBYRNONG,8,Metro
10:45:00,Saturday,PORT PHILLIP,10,Metro
21:40:00,Friday,YARRA RANGES,21,Metro
11:10:00,Sunday,GOLDEN PLAINS,11,Country
11:00:00,Sunday,MITCHELL,11,Country
11:51:00,Sunday,NILLUMBIK,11,Metro
12:57:00,Sunday,BANYULE,12,Metro
12:40:00,Sunday,CASEY,12,Metro
1:45:00,Sunday,GREATER SHEPPARTON,1,Country
15:40:00,Sunday,MORELAND,15,Metro
19:00:00,Thursday,GLEN EIRA,19,Metro
0:30:00,Monday,MAROONDAH,0,Metro
3:51:00,Monday,WHITTLESEA,3,Metro
7:45:00,Monday,MONASH,7,Metro
8:30:00,Tuesday,DAREBIN,8,Metro
12:00:00,Sunday,MOORABOOL,12,Country
8:40:00,Monday,MONASH,8,Metro
13:45:00,Saturday,WYNDHAM,13,Metro
9:54:00,Monday,BRIMBANK,9,Metro
10:10:00,Monday,YARRA RANGES,10,Metro
9:35:00,Monday,GREATER GEELONG,9,Country
8:34:00,Monday,MONASH,8,Metro
6:00:00,Monday,EAST GIPPSLAND,6,Country
13:10:00,Monday,MANSFIELD,13,Country
21:30:00,Friday,MANNINGHAM,21,Metro
21:00:00,Friday,BRIMBANK,21,Metro
22:50:00,Friday,WODONGA,22,Country
21:15:00,Friday,BRIMBANK,21,Metro
20:03:00,Friday,FRANKSTON,20,Metro
18:30:00,Tuesday,CASEY,18,Metro
0:45:00,Saturday,SURF COAST,0,Country
18:15:00,Monday,MONASH,18,Metro
9:10:00,Friday,BASS COAST,9,Country
3:20:00,Thursday,CAMPASPE,3,Country
11:08:00,Saturday,BAYSIDE,11,Metro
13:10:00,Saturday,GOLDEN PLAINS,13,Country
7:40:00,Thursday,MAROONDAH,7,Metro
18:30:00,Tuesday,CASEY,18,Metro
19:00:00,Wednesday,HUME,19,Metro
17:50:00,Tuesday,WHITTLESEA,17,Metro
20:15:00,Wednesday,BALLARAT,20,Country
15:30:00,Wednesday,WYNDHAM,15,Metro
22:30:00,Wednesday,MELBOURNE,22,Metro
5:31:00,Thursday,BOROONDARA,5,Metro
12:30:00,Wednesday,STONNINGTON,12,Metro
7:00:00,Thursday,MELTON,7,Metro
8:00:00,Thursday,BRIMBANK,8,Metro
11:40:00,Wednesday,SWAN HILL,11,Country
8:30:00,Wednesday,GLEN EIRA,8,Metro
8:45:00,Thursday,MELBOURNE,8,Metro
6:45:00,Thursday,WHITEHORSE,6,Metro
18:15:00,Thursday,KINGSTON,18,Metro
8:50:00,Thursday,COLAC OTWAY,8,Country
11:50:00,Thursday,KINGSTON,11,Metro
12:45:00,Thursday,MORNINGTON PENINSULA,12,Metro
17:55:00,Wednesday,SOUTH GIPPSLAND,17,Country
11:35:00,Thursday,CASEY,11,Metro
18:00:00,Wednesday,MARIBYRNONG,18,Metro
13:20:00,Thursday,LATROBE,13,Country
6:48:00,Thursday,MOORABOOL,6,Country
10:27:00,Wednesday,GREATER BENDIGO,10,Country
7:45:00,Thursday,BALLARAT,7,Country
12:18:00,Thursday,BRIMBANK,12,Metro
12:30:00,Thursday,GREATER GEELONG,12,Country
13:05:00,Wednesday,MOIRA,13,Country
15:30:00,Thursday,MONASH,15,Metro
15:30:00,Thursday,BENALLA,15,Country
15:40:00,Thursday,MORNINGTON PENINSULA,15,Metro
10:55:00,Thursday,DAREBIN,10,Metro
15:40:00,Thursday,GREATER DANDENONG,15,Metro
16:55:00,Wednesday,BALLARAT,16,Country
8:30:00,Thursday,PORT PHILLIP,8,Metro
17:10:00,Thursday,GREATER SHEPPARTON,17,Country
15:40:00,Tuesday,WHITEHORSE,15,Metro
15:35:00,Thursday,WANGARATTA,15,Country
16:15:00,Thursday,GLEN EIRA,16,Metro
17:50:00,Thursday,YARRA RANGES,17,Metro
18:14:00,Thursday,YARRA,18,Metro
18:15:00,Thursday,DAREBIN,18,Metro
16:30:00,Thursday,WHITTLESEA,16,Metro
18:15:00,Thursday,MELBOURNE,18,Metro
16:45:00,Thursday,MONASH,16,Metro
19:30:00,Thursday,WHITTLESEA,19,Metro
19:40:00,Thursday,DAREBIN,19,Metro
17:07:00,Thursday,WHITTLESEA,17,Metro
17:38:00,Thursday,MORELAND,17,Metro
18:04:00,Thursday,DAREBIN,18,Metro
21:25:00,Thursday,MORNINGTON PENINSULA,21,Metro
6:55:00,Friday,STONNINGTON,6,Metro
8:00:00,Friday,GLENELG,8,Country
7:30:00,Friday,WHITTLESEA,7,Metro
9:55:00,Friday,MELBOURNE,9,Metro
8:55:00,Wednesday,GLEN EIRA,8,Metro
10:50:00,Friday,CAMPASPE,10,Country
21:30:00,Saturday,BALLARAT,21,Country
11:50:00,Friday,WYNDHAM,11,Metro
11:36:00,Friday,MORELAND,11,Metro
9:58:00,Friday,MONASH,9,Metro
6:50:00,Friday,BAW BAW,6,Country
18:39:00,Thursday,KINGSTON,18,Metro
8:40:00,Friday,WYNDHAM,8,Metro
9:00:00,Friday,GOLDEN PLAINS,9,Country
8:00:00,Thursday,STONNINGTON,8,Metro
16:40:00,Friday,MORNINGTON PENINSULA,16,Metro
16:05:00,Friday,GREATER BENDIGO,16,Country
11:00:00,Saturday,MANNINGHAM,11,Metro
16:52:00,Friday,DAREBIN,16,Metro
17:00:00,Friday,DAREBIN,17,Metro
16:06:00,Friday,MORNINGTON PENINSULA,16,Metro
18:35:00,Friday,PORT PHILLIP,18,Metro
18:30:00,Friday,GLEN EIRA,18,Metro
17:15:00,Friday,BRIMBANK,17,Metro
18:55:00,Friday,GLEN EIRA,18,Metro
18:30:00,Saturday,MONASH,18,Metro
17:30:00,Friday,BOROONDARA,17,Metro
22:15:00,Saturday,MORNINGTON PENINSULA,22,Metro
21:25:00,Saturday,BANYULE,21,Metro
21:50:00,Saturday,FRANKSTON,21,Metro
23:22:00,Saturday,MELBOURNE,23,Metro
6:30:00,Sunday,CASEY,6,Metro
16:30:00,Friday,KINGSTON,16,Metro
0:40:00,Sunday,BOROONDARA,0,Metro
16:25:00,Thursday,KNOX,16,Metro
10:30:00,Sunday,MURRINDINDI,10,Country
23:00:00,Saturday,PYRENEES,23,Country
4:00:00,Sunday,GREATER SHEPPARTON,4,Country
13:00:00,Sunday,WELLINGTON,13,Country
11:50:00,Sunday,YARRA RANGES,11,Metro
6:05:00,Tuesday,GREATER GEELONG,6,Country
7:00:00,Tuesday,GREATER DANDENONG,7,Metro
15:00:00,Saturday,HINDMARSH,15,Country
13:49:00,Monday,WYNDHAM,13,Metro
13:35:00,Tuesday,WHITEHORSE,13,Metro
12:58:00,Tuesday,MELTON,12,Metro
22:38:00,Sunday,FRANKSTON,22,Metro
5:20:00,Tuesday,WELLINGTON,5,Country
15:45:00,Tuesday,HOBSONS BAY,15,Metro
15:00:00,Tuesday,CASEY,15,Metro
9:40:00,Tuesday,WHITTLESEA,9,Metro
15:20:00,Tuesday,MORNINGTON PENINSULA,15,Metro
14:55:00,Tuesday,MORELAND,14,Metro
22:50:00,Saturday,MELBOURNE,22,Metro
14:55:00,Sunday,DAREBIN,14,Metro
6:45:00,Sunday,MORELAND,6,Metro
18:00:00,Sunday,WELLINGTON,18,Country
15:30:00,Sunday,CAMPASPE,15,Country
18:25:00,Tuesday,PORT PHILLIP,18,Metro
16:50:00,Sunday,MORELAND,16,Metro
16:55:00,Sunday,MELBOURNE,16,Metro
18:26:00,Sunday,YARRA,18,Metro
10:20:00,Friday,DAREBIN,10,Metro
18:50:00,Sunday,YARRA RANGES,18,Metro
11:20:00,Sunday,LATROBE,11,Country
19:55:00,Sunday,WHITTLESEA,19,Metro
18:00:00,Sunday,ARARAT,18,Country
13:26:00,Friday,WODONGA,13,Country
15:00:00,Sunday,PORT PHILLIP,15,Metro
6:15:00,Monday,SOUTH GIPPSLAND,6,Country
9:10:00,Monday,MOONEE VALLEY,9,Metro
11:00:00,Monday,MELTON,11,Metro
18:30:00,Wednesday,STONNINGTON,18,Metro
11:04:00,Monday,MONASH,11,Metro
14:00:00,Saturday,MOORABOOL,14,Country
11:35:00,Monday,BALLARAT,11,Country
13:23:00,Monday,FRANKSTON,13,Metro
10:42:00,Monday,MELTON,10,Metro
14:30:00,Monday,BANYULE,14,Metro
8:55:00,Tuesday,KINGSTON,8,Metro
15:15:00,Monday,(FALLS CREEK),15,Country
15:40:00,Monday,MELBOURNE,15,Metro
15:40:00,Monday,GREATER DANDENONG,15,Metro
17:00:00,Monday,MORELAND,17,Metro
15:00:00,Monday,GREATER GEELONG,15,Country
17:50:00,Monday,MONASH,17,Metro
17:10:00,Monday,YARRA RANGES,17,Metro
15:00:00,Saturday,MELBOURNE,15,Metro
17:00:00,Monday,CASEY,17,Metro
15:35:00,Monday,MONASH,15,Metro
20:30:00,Monday,MANNINGHAM,20,Metro
13:00:00,Friday,MAROONDAH,13,Metro
11:30:00,Monday,STONNINGTON,11,Metro
6:45:00,Tuesday,MORELAND,6,Metro
6:45:00,Tuesday,WHITTLESEA,6,Metro
17:45:00,Monday,GLEN EIRA,17,Metro
9:20:00,Tuesday,HOBSONS BAY,9,Metro
7:55:00,Monday,BAW BAW,7,Country
9:05:00,Tuesday,GREATER SHEPPARTON,9,Country
8:25:00,Tuesday,BRIMBANK,8,Metro
12:11:00,Tuesday,BALLARAT,12,Country
19:45:00,Saturday,HOBSONS BAY,19,Metro
17:45:00,Tuesday,WHITEHORSE,17,Metro
7:25:00,Tuesday,MORELAND,7,Metro
15:29:00,Tuesday,GREATER GEELONG,15,Country
11:00:00,Saturday,HEPBURN,11,Country
12:17:00,Saturday,GLEN EIRA,12,Metro
15:00:00,Saturday,HUME,15,Metro
13:20:00,Saturday,MOONEE VALLEY,13,Metro
17:10:00,Friday,DAREBIN,17,Metro
15:03:00,Saturday,FRANKSTON,15,Metro
13:20:00,Saturday,DAREBIN,13,Metro
19:30:00,Friday,MILDURA,19,Country
16:50:00,Saturday,STONNINGTON,16,Metro
17:00:00,Saturday,STONNINGTON,17,Metro
