ACCIDENT_DATE,ACCIDENT_NO,Month,Year,LGA_NAME,STAT_DIV_NAME
6/09/2017,T20170017176,September,2017,MONASH,Metro
6/09/2017,T20170017177,September,2017,YARRA,Metro
6/09/2017,T20170017181,September,2017,KINGSTON,Metro
6/09/2017,T20170017188,September,2017,GLEN EIRA,Metro
6/09/2017,T20170017194,September,2017,NORTHERN GRAMPIANS,Country
6/09/2017,T20170017198,September,2017,LATROBE,Country
6/09/2017,T20170017205,September,2017,HEPBURN,Country
6/09/2017,T20170017236,September,2017,MITCHELL,Country
6/09/2017,T20170017249,September,2017,MURRINDINDI,Metro
6/09/2017,T20170017261,September,2017,YARRA RANGES,Metro
6/09/2017,T20170017263,September,2017,MURRINDINDI,Country
6/09/2017,T20170021098,September,2017,SOUTH GIPPSLAND,Country
7/09/2017,T20170017938,September,2017,TOWONG,Country
7/09/2017,T20170017216,September,2017,MOUNT ALEXANDER,Country
7/09/2017,T20170017219,September,2017,BAYSIDE,Metro
7/09/2017,T20170017221,September,2017,CARDINIA,Metro
7/09/2017,T20170017228,September,2017,WHITEHORSE,Metro
7/09/2017,T20170017238,September,2017,WYNDHAM,Metro
7/09/2017,T20170017239,September,2017,MOIRA,Country
7/09/2017,T20170017243,September,2017,FRANKSTON,Metro
7/09/2017,T20170017640,September,2017,MONASH,Metro
7/09/2017,T20170017244,September,2017,DAREBIN,Metro
7/09/2017,T20170017247,September,2017,CORANGAMITE,Country
7/09/2017,T20170017248,September,2017,MELBOURNE,Metro
7/09/2017,T20170017252,September,2017,YARRA,Metro
7/09/2017,T20170017253,September,2017,BAW BAW,Country
7/09/2017,T20170017254,September,2017,WANGARATTA,Country
7/09/2017,T20170017260,September,2017,MELBOURNE,Metro
7/09/2017,T20170017262,September,2017,MELBOURNE,Metro
7/09/2017,T20170017264,September,2017,CARDINIA,Metro
7/09/2017,T20170017266,September,2017,WHITTLESEA,Metro
7/09/2017,T20170017268,September,2017,GLEN EIRA,Metro
7/09/2017,T20170017271,September,2017,GLEN EIRA,Metro
7/09/2017,T20170017282,September,2017,MITCHELL,Country
7/09/2017,T20170018138,September,2017,CASEY,Metro
7/09/2017,T20170017765,September,2017,HUME,Metro
7/09/2017,T20170018957,September,2017,KNOX,Metro
7/09/2017,T20180009546,September,2017,PORT PHILLIP,Metro
8/09/2017,T20170017356,September,2017,SOUTHERN GRAMPIANS,Country
8/09/2017,T20170018306,September,2017,MELBOURNE,Metro
8/09/2017,T20170018015,September,2017,YARRA,Metro
8/09/2017,T20170017652,September,2017,MURRINDINDI,Country
8/09/2017,T20170017280,September,2017,MONASH,Metro
8/09/2017,T20170017281,September,2017,ALPINE,Country
8/09/2017,T20170017284,September,2017,CARDINIA,Metro
8/09/2017,T20170017286,September,2017,MONASH,Metro
8/09/2017,T20170017304,September,2017,MANNINGHAM,Metro
8/09/2017,T20170017305,September,2017,FRANKSTON,Metro
8/09/2017,T20170017307,September,2017,HUME,Metro
8/09/2017,T20170017308,September,2017,BENALLA,Country
8/09/2017,T20170017311,September,2017,MELBOURNE,Metro
8/09/2017,T20170017313,September,2017,MORNINGTON PENINSULA,Metro
8/09/2017,T20170017314,September,2017,MORELAND,Metro
8/09/2017,T20170017320,September,2017,HUME,Metro
8/09/2017,T20170017321,September,2017,CASEY,Metro
8/09/2017,T20170017324,September,2017,KNOX,Metro
8/09/2017,T20170017327,September,2017,MELTON,Metro
8/09/2017,T20170017329,September,2017,YARRA,Metro
8/09/2017,T20170017333,September,2017,BANYULE,Metro
8/09/2017,T20170017336,September,2017,MAROONDAH,Metro
8/09/2017,T20170017339,September,2017,MURRINDINDI,Country
8/09/2017,T20170017353,September,2017,WYNDHAM,Metro
8/09/2017,T20170017740,September,2017,STONNINGTON,Metro
8/09/2017,T20170019488,September,2017,BALLARAT,Country
8/09/2017,T20170019129,September,2017,GLEN EIRA,Metro
9/09/2017,T20170017355,September,2017,YARRA RANGES,Metro
9/09/2017,T20170017359,September,2017,MORELAND,Metro
9/09/2017,T20170017362,September,2017,YARRA RANGES,Metro
9/09/2017,T20170017363,September,2017,CAMPASPE,Country
9/09/2017,T20170017364,September,2017,WHITEHORSE,Metro
9/09/2017,T20170017365,September,2017,MELBOURNE,Metro
9/09/2017,T20170017366,September,2017,KINGSTON,Metro
9/09/2017,T20170017367,September,2017,GREATER BENDIGO,Country
9/09/2017,T20170017369,September,2017,YARRA,Metro
9/09/2017,T20170017372,September,2017,MORELAND,Metro
9/09/2017,T20170017374,September,2017,STONNINGTON,Metro
9/09/2017,T20170017375,September,2017,HOBSONS BAY,Metro
9/09/2017,T20170017378,September,2017,GLEN EIRA,Metro
9/09/2017,T20170017379,September,2017,LATROBE,Country
9/09/2017,T20170017383,September,2017,GREATER BENDIGO,Country
9/09/2017,T20170017384,September,2017,KINGSTON,Metro
9/09/2017,T20170017385,September,2017,GREATER DANDENONG,Metro
9/09/2017,T20170017386,September,2017,GLEN EIRA,Metro
9/09/2017,T20170017392,September,2017,MAROONDAH,Metro
9/09/2017,T20170017400,September,2017,MILDURA,Country
9/09/2017,T20170017401,September,2017,KNOX,Metro
9/09/2017,T20170017844,September,2017,MELBOURNE,Metro
9/09/2017,T20170017878,September,2017,SOUTH GIPPSLAND,Country
9/09/2017,T20170017488,September,2017,MORNINGTON PENINSULA,Metro
9/09/2017,T20170017534,September,2017,YARRA RANGES,Metro
9/09/2017,T20170017542,September,2017,BALLARAT,Country
9/09/2017,T20170017637,September,2017,GREATER DANDENONG,Metro
9/09/2017,T20170017338,September,2017,GREATER GEELONG,Country
9/09/2017,T20170017340,September,2017,CASEY,Metro
9/09/2017,T20170017348,September,2017,MOORABOOL,Country
9/09/2017,T20170017349,September,2017,YARRA RANGES,Metro
9/09/2017,T20170017350,September,2017,MONASH,Metro
9/09/2017,T20170017351,September,2017,BALLARAT,Country
9/09/2017,T20170017354,September,2017,WHITEHORSE,Metro
10/09/2017,T20170017402,September,2017,KNOX,Metro
10/09/2017,T20170017410,September,2017,NILLUMBIK,Metro
10/09/2017,T20170017414,September,2017,WHITEHORSE,Metro
10/09/2017,T20170017416,September,2017,GREATER DANDENONG,Metro
10/09/2017,T20170017417,September,2017,MELBOURNE,Metro
10/09/2017,T20170017419,September,2017,MELBOURNE,Metro
10/09/2017,T20170017421,September,2017,MACEDON RANGES,Country
10/09/2017,T20170017422,September,2017,BRIMBANK,Metro
10/09/2017,T20170017423,September,2017,MOORABOOL,Country
10/09/2017,T20170017426,September,2017,CARDINIA,Metro
10/09/2017,T20170017429,September,2017,YARRA,Metro
10/09/2017,T20170017432,September,2017,BRIMBANK,Metro
10/09/2017,T20170017433,September,2017,BOROONDARA,Metro
10/09/2017,T20170017434,September,2017,MANNINGHAM,Metro
10/09/2017,T20170017435,September,2017,WHITTLESEA,Metro
10/09/2017,T20170017436,September,2017,CASEY,Metro
10/09/2017,T20170017438,September,2017,CORANGAMITE,Country
10/09/2017,T20170017440,September,2017,BRIMBANK,Metro
10/09/2017,T20170017441,September,2017,DAREBIN,Metro
10/09/2017,T20170017442,September,2017,BRIMBANK,Metro
10/09/2017,T20170017443,September,2017,MELBOURNE,Metro
10/09/2017,T20170017445,September,2017,FRANKSTON,Metro
10/09/2017,T20170017449,September,2017,MOONEE VALLEY,Metro
10/09/2017,T20170017454,September,2017,MORNINGTON PENINSULA,Metro
10/09/2017,T20170017459,September,2017,MOONEE VALLEY,Metro
10/09/2017,T20170017468,September,2017,CASEY,Metro
10/09/2017,T20170017478,September,2017,MORELAND,Metro
10/09/2017,T20170017492,September,2017,GREATER DANDENONG,Metro
10/09/2017,T20170017658,September,2017,MONASH,Metro
11/09/2017,T20170017862,September,2017,STONNINGTON,Metro
11/09/2017,T20170017464,September,2017,MONASH,Metro
11/09/2017,T20170017466,September,2017,CASEY,Metro
11/09/2017,T20170017470,September,2017,MORNINGTON PENINSULA,Metro
11/09/2017,T20170017473,September,2017,MAROONDAH,Metro
11/09/2017,T20170017479,September,2017,MELTON,Metro
11/09/2017,T20170017480,September,2017,WYNDHAM,Metro
11/09/2017,T20170017481,September,2017,HUME,Metro
11/09/2017,T20170017483,September,2017,YARRA RANGES,Metro
11/09/2017,T20170017485,September,2017,GREATER GEELONG,Country
11/09/2017,T20170017486,September,2017,GREATER BENDIGO,Country
11/09/2017,T20170017487,September,2017,HUME,Metro
11/09/2017,T20170017489,September,2017,WYNDHAM,Metro
11/09/2017,T20170017493,September,2017,WHITTLESEA,Metro
11/09/2017,T20170017497,September,2017,FRANKSTON,Metro
11/09/2017,T20170017499,September,2017,LODDON,Country
11/09/2017,T20170017500,September,2017,GLEN EIRA,Metro
11/09/2017,T20170017501,September,2017,BANYULE,Metro
11/09/2017,T20170017506,September,2017,MORELAND,Metro
11/09/2017,T20170017514,September,2017,CASEY,Metro
11/09/2017,T20170017520,September,2017,DAREBIN,Metro
11/09/2017,T20170017540,September,2017,MANNINGHAM,Metro
11/09/2017,T20170017544,September,2017,MARIBYRNONG,Metro
11/09/2017,T20170017618,September,2017,BOROONDARA,Metro
11/09/2017,T20170018123,September,2017,WODONGA,Country
11/09/2017,T20170018566,September,2017,SOUTH GIPPSLAND,Country
12/09/2017,T20170017780,September,2017,LATROBE,Country
12/09/2017,T20170018243,September,2017,BAW BAW,Country
12/09/2017,T20170017903,September,2017,GLEN EIRA,Metro
12/09/2017,T20170018363,September,2017,WYNDHAM,Metro
12/09/2017,T20170017516,September,2017,MORELAND,Metro
12/09/2017,T20170017517,September,2017,YARRA RANGES,Metro
12/09/2017,T20170017521,September,2017,GOLDEN PLAINS,Country
12/09/2017,T20170017529,September,2017,MACEDON RANGES,Country
12/09/2017,T20170017531,September,2017,MACEDON RANGES,Country
12/09/2017,T20170017532,September,2017,LATROBE,Country
12/09/2017,T20170017533,September,2017,PORT PHILLIP,Metro
12/09/2017,T20170017535,September,2017,BOROONDARA,Metro
12/09/2017,T20170017536,September,2017,GREATER DANDENONG,Metro
12/09/2017,T20170017541,September,2017,WYNDHAM,Metro
12/09/2017,T20170017543,September,2017,WYNDHAM,Metro
12/09/2017,T20170017545,September,2017,CAMPASPE,Country
12/09/2017,T20170017546,September,2017,MELBOURNE,Metro
12/09/2017,T20170017548,September,2017,WHITTLESEA,Metro
12/09/2017,T20170017549,September,2017,MITCHELL,Country
12/09/2017,T20170017552,September,2017,WHITEHORSE,Metro
12/09/2017,T20170017553,September,2017,GREATER DANDENONG,Metro
12/09/2017,T20170017554,September,2017,PORT PHILLIP,Metro
12/09/2017,T20170017558,September,2017,FRANKSTON,Metro
12/09/2017,T20170017559,September,2017,SURF COAST,Country
12/09/2017,T20170017562,September,2017,BAYSIDE,Metro
12/09/2017,T20170017570,September,2017,YARRA,Metro
12/09/2017,T20170017571,September,2017,MARIBYRNONG,Metro
12/09/2017,T20170017574,September,2017,MELBOURNE,Metro
12/09/2017,T20170017600,September,2017,COLAC OTWAY,Country
12/09/2017,T20170017674,September,2017,KNOX,Metro
12/09/2017,T20170017709,September,2017,MANNINGHAM,Metro
12/09/2017,T20170020154,September,2017,MELBOURNE,Metro
13/09/2017,T20170017783,September,2017,DAREBIN,Metro
13/09/2017,T20170017907,September,2017,MONASH,Metro
13/09/2017,T20170018388,September,2017,WHITTLESEA,Metro
13/09/2017,T20170017591,September,2017,STONNINGTON,Metro
13/09/2017,T20170017592,September,2017,GREATER GEELONG,Country
13/09/2017,T20170017595,September,2017,KNOX,Metro
13/09/2017,T20170017596,September,2017,GLEN EIRA,Metro
13/09/2017,T20170017602,September,2017,GREATER GEELONG,Country
13/09/2017,T20170017605,September,2017,KINGSTON,Metro
13/09/2017,T20170017606,September,2017,YARRA,Metro
13/09/2017,T20170017607,September,2017,CENTRAL GOLDFIELDS,Country
13/09/2017,T20170017612,September,2017,MORELAND,Metro
13/09/2017,T20170017615,September,2017,DAREBIN,Metro
13/09/2017,T20170017616,September,2017,BAW BAW,Country
13/09/2017,T20170017617,September,2017,WEST WIMMERA,Country
13/09/2017,T20170017619,September,2017,MELBOURNE,Metro
13/09/2017,T20170017620,September,2017,BALLARAT,Country
13/09/2017,T20170017622,September,2017,STRATHBOGIE,Country
13/09/2017,T20170017624,September,2017,MELBOURNE,Metro
13/09/2017,T20170017626,September,2017,MOORABOOL,Country
13/09/2017,T20170018194,September,2017,MELBOURNE,Metro
14/09/2017,T20170017777,September,2017,NORTHERN GRAMPIANS,Country
14/09/2017,T20170017799,September,2017,MELBOURNE,Metro
14/09/2017,T20170017837,September,2017,GREATER GEELONG,Country
14/09/2017,T20170017989,September,2017,WYNDHAM,Metro
14/09/2017,T20170017633,September,2017,YARRA RANGES,Metro
14/09/2017,T20170017638,September,2017,GREATER DANDENONG,Metro
14/09/2017,T20170017645,September,2017,MACEDON RANGES,Country
14/09/2017,T20170017648,September,2017,MACEDON RANGES,Country
14/09/2017,T20170017649,September,2017,YARRA RANGES,Metro
14/09/2017,T20170017650,September,2017,HUME,Metro
14/09/2017,T20170017654,September,2017,FRANKSTON,Metro
14/09/2017,T20170017662,September,2017,YARRA RANGES,Metro
14/09/2017,T20170017664,September,2017,BOROONDARA,Metro
14/09/2017,T20170017669,September,2017,GLEN EIRA,Metro
14/09/2017,T20170017673,September,2017,GREATER DANDENONG,Metro
14/09/2017,T20170017675,September,2017,BAW BAW,Country
14/09/2017,T20170017676,September,2017,CARDINIA,Metro
14/09/2017,T20170017678,September,2017,MURRINDINDI,Country
14/09/2017,T20170017679,September,2017,SOUTH GIPPSLAND,Country
14/09/2017,T20170017682,September,2017,BRIMBANK,Metro
14/09/2017,T20170017689,September,2017,BRIMBANK,Metro
14/09/2017,T20170017691,September,2017,DAREBIN,Metro
14/09/2017,T20170017692,September,2017,WHITEHORSE,Metro
14/09/2017,T20170017694,September,2017,MANNINGHAM,Metro
14/09/2017,T20170017697,September,2017,GREATER GEELONG,Country
14/09/2017,T20170017698,September,2017,MANNINGHAM,Metro
14/09/2017,T20170018117,September,2017,YARRA,Metro
14/09/2017,T20170017702,September,2017,WYNDHAM,Metro
14/09/2017,T20170017706,September,2017,TOWONG,Country
14/09/2017,T20170017711,September,2017,PORT PHILLIP,Metro
14/09/2017,T20170017721,September,2017,MONASH,Metro
14/09/2017,T20170021626,September,2017,GREATER DANDENONG,Metro
14/09/2017,T20170021737,September,2017,KINGSTON,Metro
14/09/2017,T20170018760,September,2017,BOROONDARA,Metro
14/09/2017,T20170019336,September,2017,MAROONDAH,Metro
15/09/2017,T20170017774,September,2017,HOBSONS BAY,Metro
15/09/2017,T20170017784,September,2017,BRIMBANK,Metro
15/09/2017,T20170017787,September,2017,BRIMBANK,Metro
15/09/2017,T20170017825,September,2017,HUME,Metro
15/09/2017,T20170017850,September,2017,GREATER DANDENONG,Metro
15/09/2017,T20170018294,September,2017,DAREBIN,Metro
15/09/2017,T20170018420,September,2017,CORANGAMITE,Country
15/09/2017,T20170017716,September,2017,MONASH,Metro
15/09/2017,T20170017718,September,2017,STONNINGTON,Metro
15/09/2017,T20170017730,September,2017,MORELAND,Metro
15/09/2017,T20170017731,September,2017,STONNINGTON,Metro
15/09/2017,T20170017737,September,2017,YARRA RANGES,Metro
15/09/2017,T20170017739,September,2017,MOONEE VALLEY,Metro
15/09/2017,T20170017745,September,2017,GLEN EIRA,Metro
15/09/2017,T20170017749,September,2017,MORELAND,Metro
15/09/2017,T20170017751,September,2017,CASEY,Metro
15/09/2017,T20170017752,September,2017,BASS COAST,Country
15/09/2017,T20170017753,September,2017,YARRA RANGES,Metro
15/09/2017,T20170017762,September,2017,GLEN EIRA,Metro
15/09/2017,T20170017764,September,2017,SURF COAST,Country
15/09/2017,T20170017770,September,2017,MELBOURNE,Metro
15/09/2017,T20170017772,September,2017,LATROBE,Country
15/09/2017,T20170018813,September,2017,BALLARAT,Country
15/09/2017,T20170022805,September,2017,WYNDHAM,Metro
16/09/2017,T20170017779,September,2017,YARRA RANGES,Metro
16/09/2017,T20170017788,September,2017,MANNINGHAM,Metro
16/09/2017,T20170017790,September,2017,GREATER GEELONG,Country
16/09/2017,T20170017797,September,2017,BAYSIDE,Metro
16/09/2017,T20170017801,September,2017,KNOX,Metro
16/09/2017,T20170018622,September,2017,PORT PHILLIP,Metro
16/09/2017,T20170017808,September,2017,BALLARAT,Country
16/09/2017,T20170017811,September,2017,MELTON,Metro
16/09/2017,T20170017813,September,2017,MURRINDINDI,Country
16/09/2017,T20170017814,September,2017,HUME,Metro
16/09/2017,T20170017819,September,2017,SOUTHERN GRAMPIANS,Country
16/09/2017,T20170017820,September,2017,MAROONDAH,Metro
16/09/2017,T20170017822,September,2017,PORT PHILLIP,Metro
16/09/2017,T20170017833,September,2017,MOORABOOL,Country
16/09/2017,T20170017843,September,2017,MORELAND,Metro
16/09/2017,T20170017847,September,2017,WANGARATTA,Country
16/09/2017,T20170017848,September,2017,MORELAND,Metro
16/09/2017,T20170017855,September,2017,FRANKSTON,Metro
16/09/2017,T20170017865,September,2017,MORNINGTON PENINSULA,Metro
16/09/2017,T20170017867,September,2017,STONNINGTON,Metro
16/09/2017,T20170017868,September,2017,MACEDON RANGES,Country
16/09/2017,T20170017891,September,2017,MELBOURNE,Metro
16/09/2017,T20170018107,September,2017,GREATER DANDENONG,Metro
16/09/2017,T20170017771,September,2017,SWAN HILL,Country
17/09/2017,T20170017832,September,2017,BRIMBANK,Metro
17/09/2017,T20170017838,September,2017,BALLARAT,Country
17/09/2017,T20170017839,September,2017,WHITTLESEA,Metro
17/09/2017,T20170017845,September,2017,WYNDHAM,Metro
17/09/2017,T20170017846,September,2017,LATROBE,Country
17/09/2017,T20170017853,September,2017,WHITTLESEA,Metro
17/09/2017,T20170017856,September,2017,BAYSIDE,Metro
17/09/2017,T20170017857,September,2017,BAYSIDE,Metro
17/09/2017,T20170017860,September,2017,GLEN EIRA,Metro
17/09/2017,T20170017861,September,2017,BANYULE,Metro
17/09/2017,T20170017872,September,2017,MOYNE,Country
17/09/2017,T20170017873,September,2017,GREATER GEELONG,Country
17/09/2017,T20170017876,September,2017,MONASH,Metro
17/09/2017,T20170017882,September,2017,MORELAND,Metro
17/09/2017,T20170017885,September,2017,HUME,Metro
17/09/2017,T20170017886,September,2017,HUME,Metro
17/09/2017,T20170017887,September,2017,MORNINGTON PENINSULA,Metro
17/09/2017,T20170017888,September,2017,BALLARAT,Country
17/09/2017,T20170017890,September,2017,GREATER DANDENONG,Metro
17/09/2017,T20170017893,September,2017,MELTON,Metro
17/09/2017,T20170017895,September,2017,MELTON,Metro
17/09/2017,T20170017896,September,2017,YARRA,Metro
17/09/2017,T20170017898,September,2017,GREATER DANDENONG,Metro
17/09/2017,T20170017905,September,2017,BOROONDARA,Metro
17/09/2017,T20170017913,September,2017,GREATER SHEPPARTON,Country
17/09/2017,T20170017920,September,2017,KINGSTON,Metro
17/09/2017,T20170017927,September,2017,GREATER DANDENONG,Metro
17/09/2017,T20170018372,September,2017,GLEN EIRA,Metro
17/09/2017,T20170017967,September,2017,GREATER DANDENONG,Metro
17/09/2017,T20170018488,September,2017,KINGSTON,Metro
17/09/2017,T20170018177,September,2017,WHITTLESEA,Metro
17/09/2017,T20170018185,September,2017,YARRIAMBIACK,Country
18/09/2017,T20170017899,September,2017,MORELAND,Metro
18/09/2017,T20170017901,September,2017,ARARAT,Country
18/09/2017,T20170017906,September,2017,WHITEHORSE,Metro
18/09/2017,T20170017910,September,2017,CASEY,Metro
18/09/2017,T20170017914,September,2017,KNOX,Metro
18/09/2017,T20170017915,September,2017,BAW BAW,Country
18/09/2017,T20170017918,September,2017,GREATER GEELONG,Country
18/09/2017,T20170017919,September,2017,MONASH,Metro
18/09/2017,T20170017924,September,2017,LATROBE,Country
18/09/2017,T20170017925,September,2017,CARDINIA,Metro
18/09/2017,T20170017926,September,2017,HOBSONS BAY,Metro
18/09/2017,T20170017928,September,2017,BANYULE,Metro
18/09/2017,T20170017929,September,2017,BRIMBANK,Metro
18/09/2017,T20170017930,September,2017,GREATER GEELONG,Country
18/09/2017,T20170017931,September,2017,CARDINIA,Metro
18/09/2017,T20170017932,September,2017,GLEN EIRA,Metro
18/09/2017,T20170017933,September,2017,CARDINIA,Metro
18/09/2017,T20170017937,September,2017,CAMPASPE,Country
18/09/2017,T20170017939,September,2017,BRIMBANK,Metro
18/09/2017,T20170017941,September,2017,BRIMBANK,Metro
